Date,Home Team,Away Team,xG_home,xG_away,DEEP_home,DEEP_away,PPDA_home,PPDA_away,xPTS_home,xPTS_away
Aug 14 2022,Mainz 05,Union Berlin,0.65,0.30,7,4,10.95,12.79,1.64,0.91
Aug 14 2022,Bayern Munich,Wolfsburg,1.40,0.44,11,4,9.21,13.37,2.16,0.58
Aug 19 2022,Borussia M.Gladbach,Hertha Berlin,2.27,0.97,10,4,9.70,18.68,2.37,0.46
Aug 20 2022,Wolfsburg,Schalke 04,1.21,1.03,11,1,6.29,16.10,1.45,1.22
Aug 20 2022,Augsburg,Mainz 05,0.31,2.05,3,7,10.32,7.50,0.19,2.70
Aug 20 2022,VfB Stuttgart,Freiburg,0.77,0.90,14,2,14.27,18.16,1.15,1.50
Aug 20 2022,Borussia Dortmund,Werder Bremen,0.63,1.20,6,9,8.46,10.63,0.86,1.82
Aug 20 2022,Bayer Leverkusen,Hoffenheim,1.10,1.30,7,11,6.78,11.17,1.17,1.54
Aug 20 2022,Union Berlin,RasenBallsport Leipzig,0.64,0.96,3,8,24.15,5.43,1.04,1.62
Aug 21 2022,Eintracht Frankfurt,FC Cologne,0.54,0.24,11,2,6.71,8.84,1.58,0.90
Aug 21 2022,Bochum,Bayern Munich,0.75,3.98,5,17,17.22,7.16,0.06,2.91
Aug 26 2022,Freiburg,Bochum,4.41,1.13,9,5,8.13,7.90,2.91,0.06
Aug 27 2022,RasenBallsport Leipzig,Wolfsburg,3.79,0.52,5,5,13.57,7.21,2.93,0.04
Aug 27 2022,Mainz 05,Bayer Leverkusen,1.62,1.40,7,5,18.25,22.27,1.52,1.20
Aug 27 2022,Hoffenheim,Augsburg,2.00,0.46,5,4,8.00,10.76,2.50,0.33
Aug 27 2022,Hertha Berlin,Borussia Dortmund,0.35,2.97,3,11,29.25,7.07,0.11,2.83
Aug 27 2022,Schalke 04,Union Berlin,1.87,1.07,3,7,13.77,20.80,2.02,0.75
Aug 27 2022,Bayern Munich,Borussia M.Gladbach,3.17,0.55,23,1,6.04,31.56,2.84,0.11
Aug 28 2022,FC Cologne,VfB Stuttgart,0.39,1.97,6,3,7.11,18.64,0.28,2.57
Aug 28 2022,Werder Bremen,Eintracht Frankfurt,1.89,1.87,7,5,8.18,9.38,1.38,1.35
Sep 02 2022,Borussia Dortmund,Hoffenheim,2.52,0.36,10,1,14.53,8.43,2.77,0.15
Sep 03 2022,Bayer Leverkusen,Freiburg,1.80,2.35,7,3,16.82,9.24,0.88,1.85
Sep 03 2022,Union Berlin,Bayern Munich,0.44,1.38,1,17,18.48,5.63,0.57,2.16
Sep 03 2022,VfB Stuttgart,Schalke 04,0.71,2.10,8,9,11.73,6.50,0.41,2.41
Sep 03 2022,Wolfsburg,FC Cologne,0.97,3.08,6,10,10.95,10.65,0.24,2.65
Sep 03 2022,Bochum,Werder Bremen,1.23,1.99,6,8,6.50,12.46,0.81,1.95
Sep 03 2022,Eintracht Frankfurt,RasenBallsport Leipzig,3.63,0.22,4,4,11.10,9.24,2.97,0.01
Sep 04 2022,Augsburg,Hertha Berlin,0.31,2.87,5,6,13.19,6.55,0.06,2.90
Sep 04 2022,Borussia M.Gladbach,Mainz 05,1.71,0.63,6,6,18.45,10.40,2.27,0.52
Sep 09 2022,Werder Bremen,Augsburg,1.84,1.78,10,2,4.68,14.14,1.39,1.33
Sep 10 2022,Bayern Munich,VfB Stuttgart,2.30,1.19,11,4,4.46,20.89,2.17,0.61
Sep 10 2022,RasenBallsport Leipzig,Borussia Dortmund,1.70,0.33,8,4,9.16,8.00,2.48,0.33
Sep 10 2022,Hoffenheim,Mainz 05,4.65,1.09,15,8,8.47,21.19,2.91,0.06
Sep 10 2022,Eintracht Frankfurt,Wolfsburg,0.45,0.97,4,3,9.47,19.18,0.80,1.85
Sep 10 2022,Hertha Berlin,Bayer Leverkusen,2.35,1.77,7,7,11.57,8.43,1.82,0.95
Sep 10 2022,Schalke 04,Bochum,1.41,1.31,10,6,9.90,9.11,1.43,1.29
Sep 11 2022,FC Cologne,Union Berlin,0.88,1.51,8,4,8.86,18.20,0.80,1.92
Sep 11 2022,Freiburg,Borussia M.Gladbach,0.99,1.38,9,4,12.10,13.27,1.01,1.70
Sep 16 2022,Mainz 05,Hertha Berlin,0.39,0.44,7,6,6.19,9.54,1.17,1.33
Sep 17 2022,Borussia Dortmund,Schalke 04,2.53,0.10,8,2,5.68,15.82,2.88,0.06
Sep 17 2022,Bayer Leverkusen,Werder Bremen,1.82,2.02,15,6,16.93,11.09,1.25,1.51
Sep 17 2022,Augsburg,Bayern Munich,2.21,1.82,9,21,11.61,5.90,1.68,1.09
Sep 17 2022,VfB Stuttgart,Eintracht Frankfurt,0.77,1.49,7,4,7.24,20.14,0.77,1.96
Sep 17 2022,Borussia M.Gladbach,RasenBallsport Leipzig,2.98,1.26,8,5,13.35,8.32,2.41,0.44
Sep 18 2022,Union Berlin,Wolfsburg,1.07,0.22,3,0,12.37,24.36,2.13,0.55
Sep 18 2022,Bochum,FC Cologne,0.29,1.81,2,6,26.50,6.81,0.29,2.53
Sep 18 2022,Hoffenheim,Freiburg,0.74,0.68,7,9,12.50,10.92,1.37,1.25
Sep 30 2022,Bayern Munich,Bayer Leverkusen,2.13,0.94,19,2,11.45,41.00,2.22,0.58
Oct 01 2022,RasenBallsport Leipzig,Bochum,4.22,0.15,12,1,11.25,31.69,2.99,0.00
Oct 01 2022,Freiburg,Mainz 05,1.97,1.84,9,10,9.04,11.08,1.48,1.24
Oct 01 2022,FC Cologne,Borussia Dortmund,2.15,2.47,7,10,8.64,9.26,1.21,1.59
Oct 01 2022,Eintracht Frankfurt,Union Berlin,1.18,0.77,6,8,26.50,10.52,1.71,0.97
Oct 01 2022,Wolfsburg,VfB Stuttgart,1.75,2.35,8,6,9.95,13.40,0.93,1.82
Oct 01 2022,Werder Bremen,Borussia M.Gladbach,3.35,2.27,7,5,11.10,14.35,2.09,0.73
Oct 02 2022,Hertha Berlin,Hoffenheim,0.96,1.60,2,6,15.32,9.45,0.85,1.88
Oct 02 2022,Schalke 04,Augsburg,2.06,1.48,8,3,8.13,9.76,1.82,0.93
Oct 07 2022,Hoffenheim,Werder Bremen,1.30,1.44,8,8,13.59,9.08,1.21,1.48
Oct 08 2022,Bayer Leverkusen,Schalke 04,2.07,0.14,10,2,10.55,11.29,2.76,0.14
Oct 08 2022,Mainz 05,RasenBallsport Leipzig,0.65,1.47,4,10,15.04,10.50,0.66,2.08
Oct 08 2022,Bochum,Eintracht Frankfurt,0.65,0.78,3,9,8.27,8.26,1.16,1.47
Oct 08 2022,Augsburg,Wolfsburg,2.02,2.31,7,5,7.80,10.42,1.15,1.59
Oct 08 2022,Borussia Dortmund,Bayern Munich,1.43,1.23,8,6,15.83,8.87,1.50,1.22
Oct 09 2022,Borussia M.Gladbach,FC Cologne,2.73,1.46,12,3,16.08,18.86,2.34,0.46
Oct 09 2022,Hertha Berlin,Freiburg,1.26,1.76,4,6,9.86,6.69,0.95,1.77
Oct 09 2022,VfB Stuttgart,Union Berlin,1.10,0.73,1,9,14.50,19.71,1.66,1.00
Oct 14 2022,Schalke 04,Hoffenheim,0.70,3.52,4,9,7.41,19.91,0.09,2.86
Oct 15 2022,Eintracht Frankfurt,Bayer Leverkusen,4.36,0.50,5,4,16.64,39.88,2.97,0.02
Oct 15 2022,Wolfsburg,Borussia M.Gladbach,1.74,0.90,12,3,13.39,16.89,2.03,0.72
Oct 15 2022,VfB Stuttgart,Bochum,2.41,1.53,8,11,14.00,7.92,1.99,0.79
Oct 15 2022,Werder Bremen,Mainz 05,1.20,1.11,12,9,9.71,24.17,1.43,1.28
Oct 15 2022,RasenBallsport Leipzig,Hertha Berlin,3.30,2.42,13,3,6.54,18.73,2.05,0.72
Oct 16 2022,FC Cologne,Augsburg,1.55,0.21,4,4,6.69,10.21,2.50,0.30
Oct 16 2022,Union Berlin,Borussia Dortmund,1.47,0.80,4,8,27.50,6.93,1.96,0.77
Oct 16 2022,Bayern Munich,Freiburg,2.08,0.33,16,4,14.50,16.96,2.61,0.25
Oct 21 2022,Mainz 05,FC Cologne,2.22,0.93,3,3,10.67,15.40,2.35,0.46
Oct 22 2022,Borussia Dortmund,VfB Stuttgart,2.64,0.99,15,9,9.16,20.06,2.51,0.34
Oct 22 2022,Bayer Leverkusen,Wolfsburg,2.37,1.15,6,4,12.40,14.74,2.42,0.40
Oct 22 2022,Freiburg,Werder Bremen,3.34,0.39,9,2,8.76,8.14,2.89,0.07
Oct 22 2022,Hoffenheim,Bayern Munich,0.77,3.13,3,13,10.88,8.65,0.16,2.76
Oct 22 2022,Augsburg,RasenBallsport Leipzig,1.91,2.39,6,13,13.10,8.78,1.03,1.72
Oct 22 2022,Borussia M.Gladbach,Eintracht Frankfurt,1.37,1.80,5,5,11.32,9.90,1.03,1.70
Oct 23 2022,Bochum,Union Berlin,1.12,1.00,9,4,10.10,12.07,1.42,1.23
Oct 23 2022,Hertha Berlin,Schalke 04,1.06,0.52,7,2,6.77,10.55,1.84,0.83
Oct 28 2022,Werder Bremen,Hertha Berlin,1.54,0.57,6,2,10.47,11.15,2.14,0.61
Oct 29 2022,Bayern Munich,Mainz 05,4.33,1.78,7,5,6.59,25.79,2.71,0.20
Oct 29 2022,RasenBallsport Leipzig,Bayer Leverkusen,1.63,0.14,6,6,16.88,25.38,2.62,0.22
Oct 29 2022,Wolfsburg,Bochum,2.59,0.44,7,2,11.82,10.50,2.72,0.19
Oct 29 2022,VfB Stuttgart,Augsburg,3.12,0.75,9,5,15.38,15.00,2.72,0.20
Oct 29 2022,Eintracht Frankfurt,Borussia Dortmund,1.71,0.73,12,5,11.12,14.11,2.11,0.65
Oct 30 2022,Union Berlin,Borussia M.Gladbach,1.29,1.01,1,1,12.17,37.50,1.58,1.13
Oct 30 2022,Schalke 04,Freiburg,0.84,2.25,7,7,8.21,12.64,0.41,2.42
Oct 30 2022,FC Cologne,Hoffenheim,0.98,0.78,4,5,19.52,8.00,1.47,1.17
Nov 04 2022,Borussia M.Gladbach,VfB Stuttgart,1.33,1.46,9,5,11.78,10.86,1.25,1.48
Nov 05 2022,Mainz 05,Wolfsburg,1.24,0.81,13,5,6.47,13.44,1.75,0.95
Nov 05 2022,Hoffenheim,RasenBallsport Leipzig,1.16,1.66,1,9,18.04,20.09,0.99,1.75
Nov 05 2022,Augsburg,Eintracht Frankfurt,1.07,1.32,4,8,8.86,7.57,1.15,1.54
Nov 05 2022,Hertha Berlin,Bayern Munich,1.09,2.23,2,12,11.43,3.59,0.52,2.25
Nov 05 2022,Borussia Dortmund,Bochum,1.43,0.50,4,5,12.14,11.48,2.29,0.46
Nov 05 2022,Werder Bremen,Schalke 04,1.33,1.35,5,9,9.63,6.88,1.33,1.38
Nov 06 2022,Bayer Leverkusen,Union Berlin,1.78,0.23,4,3,15.94,24.35,2.62,0.23
Nov 06 2022,Freiburg,FC Cologne,1.46,1.00,7,2,11.70,21.50,1.73,0.98
Nov 08 2022,Wolfsburg,Borussia Dortmund,2.91,1.30,8,8,18.60,12.25,2.40,0.46
Nov 08 2022,Bayern Munich,Werder Bremen,5.73,1.44,8,3,12.65,21.86,2.97,0.02
Nov 08 2022,Bochum,Borussia M.Gladbach,1.69,0.77,4,6,9.67,13.27,2.14,0.60
Nov 08 2022,VfB Stuttgart,Hertha Berlin,2.00,1.05,11,3,11.45,18.83,2.07,0.72
Nov 09 2022,FC Cologne,Bayer Leverkusen,1.38,1.04,11,1,11.80,22.00,1.60,1.10
Nov 09 2022,RasenBallsport Leipzig,Freiburg,3.29,0.15,9,5,14.94,14.65,2.97,0.02
Nov 09 2022,Union Berlin,Augsburg,1.84,0.29,7,5,11.62,16.38,2.59,0.26
Nov 09 2022,Eintracht Frankfurt,Hoffenheim,3.78,1.53,11,6,15.11,9.61,2.66,0.24
Nov 09 2022,Schalke 04,Mainz 05,1.98,0.61,7,5,6.14,5.20,2.40,0.42
Nov 11 2022,Borussia M.Gladbach,Borussia Dortmund,2.64,3.68,5,11,25.46,10.61,0.76,2.06
Nov 12 2022,Bayer Leverkusen,VfB Stuttgart,1.88,0.28,8,4,14.00,10.23,2.67,0.20
Nov 12 2022,Hoffenheim,Wolfsburg,1.42,0.95,8,3,6.46,24.80,1.70,1.01
Nov 12 2022,Augsburg,Bochum,2.35,1.14,13,6,8.24,11.44,2.29,0.52
Nov 12 2022,Hertha Berlin,FC Cologne,2.13,1.94,3,5,9.65,9.65,1.50,1.23
Nov 12 2022,Werder Bremen,RasenBallsport Leipzig,1.03,2.13,6,12,15.79,25.55,0.55,2.22
Nov 12 2022,Schalke 04,Bayern Munich,0.89,1.65,2,15,20.68,11.29,0.77,1.97
Nov 13 2022,Mainz 05,Eintracht Frankfurt,1.79,1.40,10,8,18.39,10.54,1.67,0.97
Nov 13 2022,Freiburg,Union Berlin,2.69,1.66,9,3,9.75,42.82,2.25,0.52
Jan 20 2023,RasenBallsport Leipzig,Bayern Munich,1.03,0.81,10,4,8.65,9.37,1.55,1.06
Jan 21 2023,Union Berlin,Hoffenheim,2.48,0.97,5,6,11.45,18.07,2.47,0.38
Jan 21 2023,Eintracht Frankfurt,Schalke 04,1.68,2.38,6,7,11.92,6.39,0.92,1.86
Jan 21 2023,Wolfsburg,Freiburg,2.88,0.81,11,8,12.18,22.07,2.68,0.22
Jan 21 2023,Bochum,Hertha Berlin,1.67,0.73,1,5,6.12,8.35,2.17,0.60
Jan 21 2023,VfB Stuttgart,Mainz 05,1.88,1.38,6,2,8.35,14.79,1.74,0.99
Jan 21 2023,FC Cologne,Werder Bremen,3.19,0.25,14,6,14.43,8.59,2.90,0.06
Jan 22 2023,Borussia Dortmund,Augsburg,3.27,1.93,14,7,8.40,16.43,2.18,0.65
Jan 22 2023,Borussia M.Gladbach,Bayer Leverkusen,0.99,1.68,6,9,9.26,24.83,0.83,1.91
Jan 24 2023,Schalke 04,RasenBallsport Leipzig,0.50,4.23,2,12,13.75,10.00,0.03,2.95
Jan 24 2023,Bayern Munich,FC Cologne,1.49,0.78,13,2,4.76,16.21,1.89,0.80
Jan 24 2023,Hoffenheim,VfB Stuttgart,1.82,0.66,11,2,8.55,28.00,2.28,0.51
Jan 24 2023,Hertha Berlin,Wolfsburg,0.57,2.95,3,10,10.86,7.13,0.14,2.79
Jan 25 2023,Mainz 05,Borussia Dortmund,0.85,1.16,5,8,12.30,11.05,1.06,1.64
Jan 25 2023,Bayer Leverkusen,Bochum,1.89,0.82,9,13,11.38,8.47,2.25,0.53
Jan 25 2023,Freiburg,Eintracht Frankfurt,1.79,0.26,17,4,11.89,8.43,2.60,0.24
Jan 25 2023,Augsburg,Borussia M.Gladbach,0.87,0.51,5,3,19.94,12.00,1.59,1.03
Jan 25 2023,Werder Bremen,Union Berlin,0.57,1.05,11,1,16.38,12.96,0.89,1.78
Jan 27 2023,RasenBallsport Leipzig,VfB Stuttgart,1.59,1.87,4,4,11.23,21.72,1.14,1.59
Jan 28 2023,Freiburg,Augsburg,1.92,2.00,10,13,10.92,9.27,1.29,1.44
Jan 28 2023,Mainz 05,Bochum,2.87,0.91,6,5,9.35,9.53,2.65,0.24
Jan 28 2023,Hoffenheim,Borussia M.Gladbach,1.96,1.80,11,7,8.42,12.00,1.48,1.23
Jan 28 2023,Hertha Berlin,Union Berlin,0.46,0.88,11,3,9.89,6.76,0.83,1.81
Jan 28 2023,Werder Bremen,Wolfsburg,1.80,0.70,11,14,10.11,9.50,2.26,0.51
Jan 28 2023,Bayern Munich,Eintracht Frankfurt,1.38,0.88,12,4,8.38,22.05,1.77,0.93
Jan 29 2023,Schalke 04,FC Cologne,1.12,0.33,6,3,8.04,9.85,2.10,0.59
Jan 29 2023,Bayer Leverkusen,Borussia Dortmund,1.84,0.98,2,4,12.23,9.60,2.02,0.73
Feb 03 2023,Augsburg,Bayer Leverkusen,0.92,0.46,2,6,10.63,10.67,1.80,0.84
Feb 04 2023,Borussia Dortmund,Freiburg,2.10,0.24,13,2,4.96,21.60,2.65,0.21
Feb 04 2023,Union Berlin,Mainz 05,0.98,1.09,4,9,12.78,14.07,1.17,1.43
Feb 04 2023,FC Cologne,RasenBallsport Leipzig,0.61,1.00,7,2,12.82,9.21,0.95,1.70
Feb 04 2023,Eintracht Frankfurt,Hertha Berlin,2.00,0.94,9,5,12.65,16.16,2.22,0.57
Feb 04 2023,Bochum,Hoffenheim,2.75,0.82,7,10,7.41,7.50,2.61,0.26
Feb 04 2023,Borussia M.Gladbach,Schalke 04,1.13,1.18,4,4,14.31,7.56,1.31,1.39
Feb 05 2023,VfB Stuttgart,Werder Bremen,1.49,0.45,3,3,13.81,9.44,2.26,0.51
Feb 05 2023,Wolfsburg,Bayern Munich,2.39,0.57,18,5,8.26,21.62,2.58,0.29
Feb 10 2023,Schalke 04,Wolfsburg,1.00,1.40,3,4,7.81,5.57,0.97,1.74
Feb 11 2023,Bayern Munich,Bochum,4.38,0.24,18,1,12.85,10.09,2.98,0.01
Feb 11 2023,Freiburg,VfB Stuttgart,2.21,1.03,8,5,11.04,19.85,2.35,0.47
Feb 11 2023,Mainz 05,Augsburg,4.01,1.45,10,2,6.30,9.83,2.74,0.18
Feb 11 2023,Hoffenheim,Bayer Leverkusen,0.78,1.48,5,4,8.43,11.69,0.77,1.96
Feb 11 2023,Werder Bremen,Borussia Dortmund,0.59,2.67,2,8,14.64,10.29,0.19,2.71
Feb 11 2023,RasenBallsport Leipzig,Union Berlin,0.89,1.04,4,3,12.86,17.63,1.13,1.48
Feb 12 2023,Hertha Berlin,Borussia M.Gladbach,2.65,0.42,6,6,11.28,6.10,2.80,0.13
Feb 12 2023,FC Cologne,Eintracht Frankfurt,1.72,0.37,2,5,10.36,14.35,2.55,0.29
Feb 17 2023,Augsburg,Hoffenheim,1.48,0.45,5,4,11.29,10.78,2.44,0.35
Feb 18 2023,Borussia M.Gladbach,Bayern Munich,2.27,1.22,14,7,8.05,17.70,2.11,0.69
Feb 18 2023,Wolfsburg,RasenBallsport Leipzig,0.26,3.05,3,12,12.45,8.59,0.07,2.89
Feb 18 2023,Bochum,Freiburg,1.41,2.40,6,7,5.54,5.89,0.73,2.06
Feb 18 2023,VfB Stuttgart,FC Cologne,1.70,0.45,7,5,12.27,7.07,2.37,0.43
Feb 18 2023,Eintracht Frankfurt,Werder Bremen,2.08,0.15,6,2,14.14,13.29,2.78,0.13
Feb 19 2023,Union Berlin,Schalke 04,0.83,0.39,5,5,6.19,9.85,1.81,0.81
Feb 19 2023,Borussia Dortmund,Hertha Berlin,2.35,1.41,3,5,9.19,14.04,2.09,0.70
Feb 19 2023,Bayer Leverkusen,Mainz 05,3.01,2.00,8,10,5.76,9.58,2.07,0.73
Feb 24 2023,Mainz 05,Borussia M.Gladbach,2.95,0.72,10,4,10.54,12.75,2.74,0.18
Feb 25 2023,RasenBallsport Leipzig,Eintracht Frankfurt,1.90,0.86,16,3,14.76,8.88,2.18,0.62
Feb 25 2023,FC Cologne,Wolfsburg,1.03,1.00,3,7,7.08,10.88,1.31,1.34
Feb 25 2023,Hoffenheim,Borussia Dortmund,0.87,2.76,6,14,8.13,10.61,0.31,2.56
Feb 25 2023,Hertha Berlin,Augsburg,0.45,0.41,3,4,7.50,6.21,1.29,1.20
Feb 25 2023,Werder Bremen,Bochum,1.18,0.40,3,8,6.95,8.76,2.06,0.63
Feb 25 2023,Schalke 04,VfB Stuttgart,1.87,1.67,2,2,14.10,4.63,1.53,1.21
Feb 26 2023,Freiburg,Bayer Leverkusen,1.29,2.06,0,4,12.66,11.57,0.77,1.96
Feb 26 2023,Bayern Munich,Union Berlin,3.86,0.21,22,6,6.67,26.56,2.96,0.02
Mar 03 2023,Borussia Dortmund,RasenBallsport Leipzig,1.13,2.20,3,6,20.12,6.76,0.56,2.21
Mar 04 2023,Union Berlin,FC Cologne,0.46,0.80,14,3,14.55,12.31,0.93,1.68
Mar 04 2023,Mainz 05,Hoffenheim,1.04,0.62,12,6,7.88,6.00,1.71,0.96
Mar 04 2023,Borussia M.Gladbach,Freiburg,1.11,0.29,9,7,15.33,13.87,2.17,0.53
Mar 04 2023,Bochum,Schalke 04,0.93,0.87,4,3,3.00,11.39,1.41,1.23
Mar 04 2023,Augsburg,Werder Bremen,0.49,1.69,4,10,17.11,9.04,0.50,2.28
Mar 04 2023,VfB Stuttgart,Bayern Munich,0.60,2.56,3,11,14.56,9.17,0.24,2.65
Mar 05 2023,Bayer Leverkusen,Hertha Berlin,2.26,0.96,12,1,12.71,17.68,2.35,0.45
Mar 05 2023,Wolfsburg,Eintracht Frankfurt,1.77,1.18,15,4,14.06,13.73,1.82,0.92
Mar 10 2023,FC Cologne,Bochum,0.59,1.73,9,4,6.15,13.89,0.43,2.37
Mar 11 2023,Bayern Munich,Augsburg,2.49,2.48,14,3,7.75,13.62,1.39,1.39
Mar 11 2023,RasenBallsport Leipzig,Borussia M.Gladbach,2.27,1.45,11,2,8.75,24.19,2.03,0.74
Mar 11 2023,Eintracht Frankfurt,VfB Stuttgart,0.53,0.43,9,4,8.97,10.73,1.37,1.16
Mar 11 2023,Hertha Berlin,Mainz 05,1.62,0.39,1,5,13.65,4.32,2.48,0.34
Mar 11 2023,Schalke 04,Borussia Dortmund,1.52,1.22,4,6,10.16,8.61,1.70,1.01
Mar 12 2023,Freiburg,Hoffenheim,0.45,1.16,1,7,7.14,9.48,0.68,2.01
Mar 12 2023,Werder Bremen,Bayer Leverkusen,1.71,1.22,16,5,9.21,30.70,1.79,0.93
Mar 12 2023,Wolfsburg,Union Berlin,1.33,1.23,6,3,12.36,17.88,1.41,1.28
Mar 17 2023,Borussia M.Gladbach,Werder Bremen,3.68,0.76,5,8,7.92,13.92,2.84,0.11
Mar 18 2023,Hoffenheim,Hertha Berlin,2.61,0.81,6,5,9.68,10.50,2.63,0.25
Mar 18 2023,Bochum,RasenBallsport Leipzig,1.31,1.92,4,13,12.62,9.06,0.96,1.77
Mar 18 2023,Augsburg,Schalke 04,0.40,1.68,3,11,7.36,3.77,0.34,2.46
Mar 18 2023,VfB Stuttgart,Wolfsburg,0.47,0.67,2,8,7.74,14.62,1.07,1.51
Mar 18 2023,Borussia Dortmund,FC Cologne,3.37,1.47,15,4,13.23,17.57,2.61,0.27
Mar 19 2023,Union Berlin,Eintracht Frankfurt,1.23,2.21,1,8,9.06,9.53,0.70,2.09
Mar 19 2023,Bayer Leverkusen,Bayern Munich,1.85,1.11,2,6,17.33,6.82,2.05,0.70
Mar 19 2023,Mainz 05,Freiburg,1.58,1.35,5,6,7.10,9.42,1.53,1.18
Mar 31 2023,Eintracht Frankfurt,Bochum,3.10,1.15,18,4,4.81,18.17,2.60,0.28
Apr 01 2023,Union Berlin,VfB Stuttgart,1.70,2.62,5,2,27.50,9.13,0.78,2.00
Apr 01 2023,Freiburg,Hertha Berlin,0.86,2.09,3,5,12.94,18.13,0.54,2.27
Apr 01 2023,Wolfsburg,Augsburg,3.94,0.92,5,2,9.25,21.32,2.85,0.10
Apr 01 2023,Schalke 04,Bayer Leverkusen,0.98,3.28,6,9,5.46,10.56,0.17,2.75
Apr 01 2023,RasenBallsport Leipzig,Mainz 05,0.58,2.55,2,6,8.06,15.85,0.24,2.64
Apr 01 2023,Bayern Munich,Borussia Dortmund,3.10,1.58,11,9,12.77,16.45,2.44,0.40
Apr 02 2023,FC Cologne,Borussia M.Gladbach,1.05,0.52,9,5,6.89,32.13,1.82,0.84
Apr 02 2023,Werder Bremen,Hoffenheim,0.67,1.64,11,7,10.83,8.85,0.59,2.19
Apr 08 2023,Borussia Dortmund,Union Berlin,2.50,0.52,6,7,14.08,14.65,2.74,0.16
Apr 08 2023,Bayer Leverkusen,Eintracht Frankfurt,2.35,0.76,8,3,14.31,10.80,2.46,0.38
Apr 08 2023,Freiburg,Bayern Munich,1.09,3.09,6,19,18.57,6.67,0.32,2.54
Apr 08 2023,Mainz 05,Werder Bremen,1.99,1.08,11,2,11.39,8.85,2.08,0.69
Apr 08 2023,Augsburg,FC Cologne,0.94,2.06,5,6,17.75,13.89,0.50,2.27
Apr 08 2023,Hertha Berlin,RasenBallsport Leipzig,0.50,2.57,1,11,10.76,5.24,0.14,2.78
Apr 09 2023,Borussia M.Gladbach,Wolfsburg,1.56,1.23,11,12,12.17,7.37,1.64,1.06
Apr 09 2023,Bochum,VfB Stuttgart,2.22,2.37,9,2,4.91,26.91,1.26,1.47
Apr 09 2023,Hoffenheim,Schalke 04,2.18,0.56,6,4,8.52,5.20,2.56,0.29
Apr 14 2023,Schalke 04,Hertha Berlin,2.10,1.12,4,7,6.37,5.46,2.12,0.65
Apr 15 2023,Bayern Munich,Hoffenheim,1.89,0.27,18,5,7.92,16.77,2.59,0.26
Apr 15 2023,RasenBallsport Leipzig,Augsburg,1.14,0.86,3,5,12.17,18.09,1.58,1.11
Apr 15 2023,FC Cologne,Mainz 05,0.94,0.76,7,6,12.40,11.67,1.43,1.19
Apr 15 2023,VfB Stuttgart,Borussia Dortmund,1.35,1.52,13,15,34.09,10.92,1.22,1.49
Apr 15 2023,Eintracht Frankfurt,Borussia M.Gladbach,2.17,0.64,11,4,8.27,40.86,2.48,0.35
Apr 16 2023,Werder Bremen,Freiburg,1.43,0.47,16,5,12.95,9.85,2.27,0.49
Apr 16 2023,Union Berlin,Bochum,1.06,1.52,5,5,15.83,10.63,0.93,1.76
Apr 16 2023,Wolfsburg,Bayer Leverkusen,0.62,0.99,6,11,15.27,9.75,0.98,1.68
Apr 21 2023,Augsburg,VfB Stuttgart,0.73,1.18,0,6,11.33,9.14,0.73,1.82
Apr 22 2023,Mainz 05,Bayern Munich,1.30,2.70,5,16,10.72,7.29,0.47,2.36
Apr 22 2023,Hoffenheim,FC Cologne,0.78,2.07,8,7,11.37,17.50,0.45,2.37
Apr 22 2023,Bochum,Wolfsburg,2.77,3.34,10,7,4.40,13.17,0.99,1.80
Apr 22 2023,Hertha Berlin,Werder Bremen,1.67,2.34,7,9,7.88,9.39,0.91,1.87
Apr 22 2023,Borussia Dortmund,Eintracht Frankfurt,1.44,0.45,8,7,10.05,9.19,2.18,0.57
Apr 23 2023,Freiburg,Schalke 04,2.64,0.39,6,1,14.72,11.44,2.74,0.17
Apr 23 2023,Bayer Leverkusen,RasenBallsport Leipzig,1.03,2.12,3,6,22.60,11.00,0.55,2.22
Apr 23 2023,Borussia M.Gladbach,Union Berlin,0.41,1.22,5,3,25.80,39.45,0.64,2.07
Apr 28 2023,Bochum,Borussia Dortmund,0.57,2.93,3,12,11.39,9.15,0.14,2.79
Apr 29 2023,RasenBallsport Leipzig,Hoffenheim,1.71,0.22,8,6,16.79,9.97,2.56,0.27
Apr 29 2023,Union Berlin,Bayer Leverkusen,0.58,0.55,6,8,16.75,13.69,1.32,1.25
Apr 29 2023,FC Cologne,Freiburg,1.48,1.37,13,5,8.25,16.57,1.43,1.29
Apr 29 2023,Eintracht Frankfurt,Augsburg,0.53,0.46,11,6,10.39,19.06,1.33,1.20
Apr 29 2023,VfB Stuttgart,Borussia M.Gladbach,2.74,1.25,11,3,25.25,11.09,2.52,0.32
Apr 29 2023,Schalke 04,Werder Bremen,1.25,1.49,5,8,8.13,10.39,1.15,1.57
Apr 30 2023,Bayern Munich,Hertha Berlin,2.93,0.08,17,1,4.15,25.29,2.92,0.04
Apr 30 2023,Wolfsburg,Mainz 05,1.44,1.45,6,11,13.05,10.61,1.36,1.36
May 05 2023,Bayer Leverkusen,FC Cologne,0.72,1.03,3,4,9.75,14.53,1.04,1.63
May 05 2023,Mainz 05,Schalke 04,0.99,3.15,3,8,6.65,20.82,0.19,2.71
May 06 2023,Freiburg,RasenBallsport Leipzig,0.15,1.89,6,7,19.53,11.44,0.15,2.74
